Steps out_loss reg_loss point_loss train_accuracy time memory
547 0.162 24.345 2.220 0.93 135.21 4307.5
548 0.147 24.336 2.322 0.94 135.36 4307.5
549 0.187 24.327 2.266 0.92 135.50 4307.5
550 0.140 24.317 2.277 0.94 135.64 4307.5
551 0.187 24.308 2.237 0.93 135.78 4307.5
552 0.118 24.299 2.237 0.96 135.93 4307.5
553 0.191 24.290 2.318 0.92 136.07 4307.5
554 0.130 24.280 2.289 0.95 136.21 4307.5
555 0.213 24.271 2.145 0.92 136.35 4307.5
556 0.247 24.262 2.136 0.90 136.42 4307.5
558 0.145 24.253 2.213 0.95 138.15 4307.5
559 0.161 24.244 2.149 0.94 138.30 4307.5
560 0.161 24.235 2.208 0.94 138.42 4307.5
561 0.137 24.226 2.117 0.94 138.56 4307.5
562 0.173 24.217 2.158 0.93 138.69 4307.5
563 0.177 24.208 2.096 0.93 138.83 4307.5
564 0.130 24.199 2.148 0.95 138.96 4307.5
565 0.208 24.190 2.127 0.91 139.10 4307.5
566 0.132 24.181 2.093 0.95 139.24 4307.5
567 0.120 24.172 2.175 0.95 139.39 4307.5
568 0.208 24.163 2.185 0.93 139.52 4307.5
569 0.133 24.154 2.153 0.95 139.66 4307.5
570 0.152 24.145 2.160 0.94 139.80 4307.5
571 0.166 24.136 2.050 0.94 139.93 4307.5
573 0.200 24.127 2.078 0.93 141.69 4307.5
574 0.150 24.119 2.081 0.95 141.84 4307.5
575 0.152 24.110 2.160 0.95 141.99 4307.5
576 0.136 24.101 2.069 0.95 142.14 4307.5
577 0.142 24.093 2.078 0.94 142.27 4307.5
578 0.161 24.084 2.109 0.94 142.40 4307.5
579 0.210 24.075 2.119 0.91 142.54 4307.5
580 0.142 24.067 2.084 0.94 142.66 4307.5
581 0.179 24.058 2.137 0.93 142.78 4307.5
582 0.151 24.049 2.015 0.94 142.93 4307.5
583 0.184 24.041 2.091 0.93 143.07 4307.5
584 0.158 24.032 2.019 0.94 143.22 4307.5
585 0.129 24.023 2.081 0.95 143.34 4307.5
586 0.110 24.015 2.034 0.96 143.49 4307.5
587 0.122 24.006 2.080 0.95 143.56 4307.5
589 0.150 23.997 2.021 0.94 145.28 4307.5
590 0.144 23.989 2.027 0.94 145.42 4307.5
591 0.152 23.980 1.972 0.95 145.55 4307.5
592 0.173 23.972 1.997 0.93 145.69 4307.5
593 0.130 23.964 2.075 0.95 145.84 4307.5
594 0.134 23.955 1.981 0.95 145.97 4307.5
595 0.152 23.947 1.983 0.95 146.09 4307.5
596 0.123 23.938 2.015 0.96 146.22 4307.5
597 0.187 23.930 1.958 0.93 146.34 4307.5
598 0.183 23.922 1.911 0.93 146.48 4307.5
599 0.172 23.913 2.042 0.94 146.63 4307.5
600 0.130 23.905 2.023 0.95 146.77 4307.5
601 0.119 23.896 1.945 0.96 146.92 4307.5
602 0.156 23.888 2.001 0.94 147.04 4307.5
603 0.261 23.880 2.057 0.89 147.13 4307.5
605 0.130 23.871 2.022 0.95 148.88 4307.5
606 0.139 23.863 1.944 0.95 149.04 4307.5
607 0.186 23.855 1.934 0.93 149.18 4307.5
608 0.147 23.847 1.963 0.95 149.32 4307.5
609 0.159 23.839 1.948 0.94 149.44 4307.5
610 0.130 23.831 2.011 0.95 149.56 4307.5
611 0.128 23.823 2.002 0.95 149.70 4307.5
612 0.123 23.814 1.910 0.95 149.82 4307.5
613 0.177 23.806 2.019 0.93 149.96 4307.5
614 0.167 23.798 1.971 0.94 150.10 4307.5
615 0.178 23.790 1.921 0.94 150.24 4307.5
616 0.142 23.782 1.944 0.94 150.37 4307.5
617 0.123 23.774 2.009 0.95 150.52 4307.5
618 0.263 23.766 1.957 0.89 150.66 4307.5
619 0.159 23.758 2.083 0.92 150.72 4307.5
621 0.108 23.750 1.987 0.96 152.47 4307.5
622 0.129 23.742 1.964 0.95 152.62 4307.5
623 0.124 23.734 1.861 0.96 152.77 4307.5
624 0.156 23.726 1.889 0.95 152.91 4307.5
625 0.138 23.718 1.973 0.94 153.05 4307.5
626 0.131 23.710 1.955 0.94 153.19 4307.5
627 0.196 23.703 1.904 0.92 153.32 4307.5
628 0.178 23.695 1.923 0.94 153.47 4307.5
629 0.142 23.687 2.016 0.95 153.61 4307.5
630 0.128 23.679 1.853 0.95 153.75 4307.5
631 0.196 23.671 1.935 0.91 153.89 4307.5
632 0.140 23.663 1.854 0.95 154.04 4307.5
633 0.236 23.656 1.939 0.91 154.19 4307.5
634 0.116 23.648 2.019 0.96 154.27 4307.5
636 0.128 23.640 1.937 0.95 156.01 4307.5
637 0.155 23.632 1.893 0.94 156.15 4307.5
638 0.249 23.625 1.914 0.89 156.29 4307.5
639 0.144 23.617 1.847 0.95 156.44 4307.5
640 0.146 23.610 1.951 0.94 156.59 4307.5
641 0.149 23.602 1.874 0.93 156.73 4307.5
642 0.123 23.594 1.802 0.95 156.87 4307.5
643 0.125 23.587 1.844 0.95 157.00 4307.5
644 0.147 23.579 1.798 0.94 157.13 4307.5
645 0.155 23.572 1.896 0.95 157.28 4307.5
646 0.158 23.564 1.862 0.94 157.42 4307.5
647 0.157 23.557 1.812 0.93 157.56 4307.5
648 0.176 23.549 1.918 0.94 157.68 4307.5
649 0.115 23.541 1.854 0.96 157.83 4307.5
651 0.119 23.534 1.898 0.96 159.56 4307.5
652 0.153 23.526 1.782 0.94 159.70 4307.5
653 0.167 23.519 1.757 0.94 159.84 4307.5
654 0.157 23.512 1.827 0.94 159.99 4307.5
655 0.135 23.504 1.856 0.95 160.12 4307.5
656 0.171 23.497 1.875 0.94 160.25 4307.5
657 0.127 23.490 1.787 0.96 160.39 4307.5
658 0.141 23.482 1.833 0.94 160.52 4307.5
659 0.204 23.475 1.768 0.91 160.66 4307.5
660 0.156 23.468 1.827 0.94 160.81 4307.5
661 0.140 23.460 1.707 0.94 160.94 4307.5
662 0.159 23.453 1.835 0.95 161.08 4307.5
663 0.129 23.446 1.873 0.95 161.21 4307.5
664 0.131 23.438 1.787 0.95 161.33 4307.5
665 0.171 23.431 1.659 0.93 161.41 4307.5
667 0.134 23.424 1.752 0.95 163.14 4307.5
668 0.157 23.417 1.751 0.94 163.30 4307.5
669 0.115 23.409 1.810 0.96 163.46 4307.5
670 0.117 23.402 1.886 0.95 163.58 4307.5
671 0.254 23.395 1.759 0.89 163.71 4307.5
672 0.119 23.388 1.809 0.95 163.86 4307.5
673 0.128 23.381 1.690 0.95 164.00 4307.5
674 0.119 23.374 1.747 0.95 164.14 4307.5
675 0.144 23.367 1.725 0.95 164.26 4307.5
676 0.137 23.360 1.804 0.95 164.39 4307.5
677 0.147 23.353 1.703 0.94 164.52 4307.5
678 0.127 23.345 1.823 0.95 164.65 4307.5
679 0.192 23.338 1.758 0.93 164.79 4307.5
680 0.116 23.331 1.841 0.96 164.93 4307.5
681 0.176 23.324 1.640 0.94 165.00 4307.5
683 0.213 23.317 1.740 0.92 166.77 4307.5
684 0.114 23.310 1.688 0.96 166.93 4307.5
685 0.154 23.303 1.741 0.94 167.08 4307.5
686 0.138 23.296 1.831 0.95 167.22 4307.5
687 0.165 23.289 1.659 0.94 167.36 4307.5
688 0.126 23.283 1.795 0.96 167.51 4307.5
689 0.111 23.276 1.790 0.96 167.63 4307.5
690 0.120 23.269 1.651 0.96 167.76 4307.5
691 0.117 23.262 1.668 0.95 167.90 4307.5
692 0.148 23.255 1.737 0.95 168.05 4307.5
693 0.155 23.248 1.652 0.94 168.19 4307.5
694 0.107 23.241 1.712 0.95 168.30 4307.5
695 0.131 23.234 1.701 0.95 168.44 4307.5
696 0.196 23.227 1.636 0.93 168.55 4307.5
697 0.133 23.221 1.629 0.94 168.63 4307.5
699 0.121 23.214 1.716 0.96 170.34 4307.5
700 0.107 23.207 1.667 0.96 170.50 4307.5
701 0.119 23.200 1.684 0.95 170.64 4307.5
702 0.151 23.194 1.680 0.95 170.77 4307.5
703 0.113 23.187 1.683 0.96 170.90 4307.5
704 0.140 23.180 1.684 0.95 171.05 4307.5
705 0.127 23.174 1.682 0.95 171.20 4307.5
706 0.160 23.167 1.707 0.94 171.33 4307.5
707 0.163 23.160 1.733 0.94 171.45 4307.5
708 0.140 23.154 1.633 0.94 171.59 4307.5
709 0.172 23.147 1.699 0.94 171.73 4307.5
710 0.189 23.140 1.697 0.93 171.87 4307.5
711 0.128 23.134 1.690 0.96 172.00 4307.5
712 0.148 23.127 1.666 0.95 172.15 4307.5
714 0.133 23.120 1.658 0.95 173.90 4307.5
715 0.168 23.114 1.575 0.93 174.04 4307.5
716 0.126 23.108 1.648 0.95 174.19 4307.5
717 0.199 23.101 1.554 0.93 174.34 4307.5
718 0.136 23.095 1.653 0.95 174.48 4307.5
719 0.114 23.088 1.673 0.96 174.63 4307.5
720 0.193 23.082 1.636 0.92 174.75 4307.5
721 0.143 23.075 1.646 0.95 174.90 4307.5
722 0.116 23.069 1.598 0.96 175.05 4307.5
723 0.128 23.062 1.524 0.95 175.21 4307.5
724 0.151 23.056 1.576 0.94 175.34 4307.5
725 0.135 23.049 1.616 0.94 175.46 4307.5
726 0.122 23.043 1.765 0.96 175.58 4307.5
727 0.141 23.037 1.604 0.95 175.73 4307.5
729 0.149 23.030 1.661 0.94 177.45 4307.5
730 0.107 23.024 1.553 0.96 177.58 4307.5
731 0.124 23.018 1.606 0.95 177.73 4307.5
732 0.137 23.011 1.573 0.95 177.88 4307.5
733 0.126 23.005 1.544 0.96 178.03 4307.5
734 0.196 22.999 1.518 0.92 178.17 4307.5
735 0.135 22.993 1.515 0.95 178.32 4307.5
736 0.134 22.986 1.526 0.95 178.45 4307.5
737 0.118 22.980 1.588 0.96 178.59 4307.5
738 0.171 22.974 1.544 0.93 178.73 4307.5
739 0.126 22.968 1.548 0.95 178.87 4307.5
740 0.134 22.961 1.664 0.95 179.00 4307.5
741 0.155 22.955 1.524 0.94 179.15 4307.5
742 0.133 22.949 1.621 0.95 179.28 4307.5
744 0.166 22.943 1.619 0.93 181.03 4307.5
745 0.148 22.937 1.493 0.94 181.17 4307.5
746 0.187 22.931 1.493 0.94 181.29 4307.5
747 0.127 22.925 1.496 0.95 181.45 4307.5
748 0.110 22.919 1.447 0.96 181.58 4307.5
749 0.107 22.912 1.461 0.96 181.72 4307.5
750 0.106 22.906 1.479 0.96 181.86 4307.5
751 0.156 22.900 1.555 0.94 182.00 4307.5
752 0.147 22.894 1.518 0.95 182.15 4307.5
753 0.116 22.888 1.531 0.96 182.30 4307.5
754 0.120 22.882 1.442 0.96 182.44 4307.5
755 0.121 22.876 1.481 0.96 182.57 4307.5
756 0.134 22.870 1.462 0.95 182.71 4307.5
757 0.141 22.864 1.472 0.95 182.85 4307.5
759 0.126 22.858 1.553 0.95 184.59 4307.5
760 0.109 22.852 1.442 0.96 184.73 4307.5
761 0.117 22.846 1.494 0.96 184.89 4307.5
762 0.118 22.840 1.475 0.96 185.02 4307.5
763 0.250 22.835 1.451 0.89 185.16 4307.5
764 0.126 22.829 1.378 0.95 185.30 4307.5
765 0.136 22.823 1.380 0.95 185.44 4307.5
766 0.145 22.817 1.431 0.95 185.57 4307.5
767 0.148 22.811 1.519 0.94 185.71 4307.5
768 0.117 22.805 1.415 0.96 185.86 4307.5
769 0.155 22.799 1.446 0.94 186.01 4307.5
770 0.157 22.794 1.422 0.94 186.15 4307.5
771 0.150 22.788 1.399 0.94 186.28 4307.5
772 0.114 22.782 1.360 0.96 186.41 4307.5
774 0.144 22.776 1.375 0.95 188.14 4307.5
775 0.128 22.770 1.400 0.95 188.29 4307.5
776 0.112 22.765 1.371 0.96 188.42 4307.5
777 0.136 22.759 1.409 0.95 188.56 4307.5
778 0.100 22.753 1.464 0.96 188.69 4307.5
779 0.125 22.748 1.299 0.95 188.83 4307.5
780 0.151 22.742 1.350 0.94 188.96 4307.5
781 0.175 22.736 1.433 0.93 189.11 4307.5
782 0.161 22.731 1.430 0.93 189.26 4307.5
783 0.111 22.725 1.336 0.95 189.41 4307.5
784 0.128 22.719 1.386 0.95 189.53 4307.5
785 0.149 22.714 1.420 0.94 189.66 4307.5
786 0.149 22.708 1.360 0.95 189.79 4307.5
787 0.158 22.702 1.352 0.95 189.93 4307.5
788 0.118 22.697 1.447 0.96 189.99 4307.5
790 0.148 22.691 1.369 0.95 191.74 4307.5
791 0.172 22.685 1.386 0.93 191.88 4307.5
792 0.130 22.680 1.343 0.95 192.01 4307.5
793 0.125 22.674 1.325 0.95 192.15 4307.5
794 0.149 22.669 1.373 0.95 192.29 4307.5
795 0.101 22.663 1.365 0.96 192.43 4307.5
796 0.091 22.658 1.487 0.97 192.55 4307.5
797 0.168 22.652 1.290 0.94 192.68 4307.5
798 0.133 22.647 1.247 0.95 192.81 4307.5
799 0.114 22.641 1.310 0.96 192.95 4307.5
800 0.119 22.636 1.303 0.96 193.10 4307.5
801 0.170 22.630 1.344 0.93 193.24 4307.5
802 0.127 22.625 1.289 0.95 193.37 4307.5
803 0.126 22.620 1.327 0.95 193.50 4307.5
804 0.102 22.614 1.446 0.96 193.58 4307.5
806 0.135 22.609 1.342 0.95 195.33 4307.5
807 0.176 22.603 1.247 0.94 195.46 4307.5
808 0.119 22.598 1.302 0.95 195.60 4307.5
809 0.141 22.593 1.240 0.95 195.74 4307.5
810 0.106 22.587 1.300 0.96 195.88 4307.5
811 0.157 22.582 1.248 0.94 196.02 4307.5
812 0.127 22.577 1.374 0.95 196.16 4307.5
813 0.125 22.571 1.343 0.95 196.29 4307.5
814 0.183 22.566 1.320 0.93 196.43 4307.5
815 0.088 22.561 1.318 0.97 196.57 4307.5
816 0.136 22.555 1.295 0.95 196.71 4307.5
817 0.096 22.550 1.259 0.96 196.87 4307.5
818 0.145 22.545 1.228 0.94 197.01 4307.5
819 0.125 22.540 1.283 0.95 197.16 4307.5
821 0.151 22.534 1.307 0.95 198.89 4307.5
822 0.130 22.529 1.287 0.95 199.03 4307.5
823 0.107 22.524 1.282 0.96 199.16 4307.5
824 0.166 22.519 1.302 0.94 199.31 4307.5
825 0.092 22.514 1.266 0.96 199.43 4307.5
826 0.116 22.508 1.300 0.96 199.56 4307.5
827 0.201 22.503 1.251 0.92 199.70 4307.5
828 0.115 22.498 1.328 0.95 199.82 4307.5
829 0.137 22.493 1.295 0.95 199.97 4307.5
830 0.119 22.488 1.301 0.95 200.13 4307.5
831 0.135 22.483 1.262 0.95 200.26 4307.5
832 0.125 22.478 1.252 0.95 200.40 4307.5
833 0.133 22.472 1.220 0.95 200.52 4307.5
834 0.122 22.467 1.247 0.96 200.65 4307.5
835 0.131 22.462 1.275 0.95 200.74 4307.5
837 0.149 22.457 1.205 0.95 202.46 4307.5
838 0.139 22.452 1.238 0.95 202.60 4307.5
839 0.103 22.447 1.259 0.96 202.76 4307.5
840 0.095 22.442 1.305 0.96 202.89 4307.5
841 0.133 22.437 1.172 0.95 203.02 4307.5
842 0.156 22.432 1.359 0.94 203.16 4307.5
843 0.119 22.427 1.246 0.95 203.28 4307.5
844 0.192 22.422 1.292 0.93 203.42 4307.5
845 0.118 22.417 1.167 0.96 203.55 4307.5
846 0.105 22.412 1.224 0.96 203.70 4307.5
847 0.086 22.407 1.215 0.97 203.83 4307.5
848 0.133 22.402 1.186 0.96 203.97 4307.5
849 0.125 22.397 1.176 0.96 204.12 4307.5
850 0.102 22.392 1.228 0.96 204.25 4307.5
852 0.111 22.387 1.212 0.96 206.03 4307.8
853 0.124 22.383 1.213 0.95 206.17 4307.8
854 0.126 22.378 1.166 0.96 206.32 4307.8
855 0.114 22.373 1.196 0.96 206.46 4307.8
856 0.125 22.368 1.247 0.95 206.60 4307.8
857 0.160 22.363 1.228 0.94 206.74 4307.8
858 0.204 22.358 1.210 0.92 206.86 4307.8
859 0.114 22.354 1.210 0.95 207.02 4307.8
860 0.125 22.349 1.145 0.95 207.16 4307.8
861 0.102 22.344 1.131 0.97 207.30 4307.8
862 0.104 22.339 1.222 0.96 207.43 4307.8
863 0.107 22.334 1.145 0.96 207.55 4307.8
864 0.115 22.329 1.152 0.96 207.70 4307.8
865 0.190 22.325 1.126 0.93 207.84 4307.8
867 0.132 22.320 1.190 0.95 209.57 4307.8
868 0.128 22.315 1.181 0.95 209.72 4307.8
869 0.110 22.311 1.128 0.96 209.87 4307.8
870 0.135 22.306 1.114 0.95 210.00 4307.8
871 0.084 22.301 1.200 0.97 210.15 4307.8
872 0.115 22.296 1.210 0.96 210.30 4307.8
873 0.118 22.292 1.138 0.96 210.42 4307.8
874 0.136 22.287 1.080 0.95 210.56 4307.8
875 0.095 22.282 1.110 0.96 210.70 4307.8
876 0.146 22.278 1.104 0.94 210.85 4307.8
877 0.115 22.273 1.106 0.95 210.99 4307.8
878 0.175 22.268 1.152 0.94 211.13 4307.8
879 0.110 22.264 1.154 0.96 211.26 4307.8
880 0.132 22.259 1.129 0.95 211.36 4307.8
882 0.091 22.254 1.097 0.97 213.12 4307.8
883 0.150 22.250 1.140 0.94 213.28 4307.8
884 0.104 22.245 1.092 0.96 213.41 4307.8
885 0.106 22.241 1.121 0.96 213.55 4307.8
886 0.141 22.236 1.171 0.95 213.68 4307.8
887 0.143 22.232 1.171 0.95 213.82 4307.8
888 0.112 22.227 1.110 0.96 213.96 4307.8
889 0.123 22.223 1.108 0.95 214.09 4307.8
890 0.120 22.218 1.082 0.96 214.23 4307.8
891 0.099 22.214 1.096 0.96 214.37 4307.8
892 0.140 22.209 1.050 0.95 214.51 4307.8
893 0.109 22.205 1.127 0.95 214.64 4307.8
894 0.143 22.200 1.101 0.95 214.79 4307.8
895 0.139 22.196 1.116 0.94 214.93 4307.8
897 0.127 22.191 1.025 0.95 216.67 4307.8
898 0.153 22.187 1.095 0.95 216.80 4307.8
899 0.105 22.182 1.085 0.96 216.94 4307.8
900 0.114 22.178 1.048 0.96 217.07 4307.8
901 0.126 22.174 1.079 0.96 217.20 4307.8
902 0.122 22.169 1.116 0.96 217.34 4307.8
903 0.107 22.165 1.100 0.96 217.47 4307.8
904 0.109 22.160 1.061 0.96 217.60 4307.8
905 0.101 22.156 1.111 0.96 217.74 4307.8
906 0.130 22.152 1.121 0.94 217.88 4307.8
907 0.146 22.147 1.048 0.95 218.02 4307.8
908 0.106 22.143 1.147 0.96 218.16 4307.8
909 0.138 22.139 1.034 0.95 218.29 4307.8
910 0.151 22.134 1.169 0.94 218.44 4307.8
911 0.109 22.130 1.024 0.96 218.52 4307.8
913 0.102 22.125 1.087 0.96 220.26 4307.8
914 0.193 22.121 1.058 0.93 220.40 4307.8
915 0.093 22.117 1.046 0.96 220.54 4307.8
916 0.099 22.113 1.009 0.96 220.66 4307.8
917 0.129 22.108 1.045 0.95 220.80 4307.8
918 0.110 22.104 1.074 0.96 220.92 4307.8
919 0.102 22.100 1.029 0.97 221.08 4307.8
920 0.149 22.096 1.021 0.95 221.22 4307.8
921 0.118 22.091 1.005 0.95 221.34 4307.8
922 0.109 22.087 1.097 0.96 221.49 4307.8
923 0.136 22.083 1.088 0.95 221.63 4307.8
924 0.137 22.079 1.071 0.95 221.74 4307.8
925 0.126 22.074 1.092 0.95 221.89 4307.8
926 0.154 22.070 1.140 0.93 222.03 4307.8
927 0.094 22.066 1.031 0.97 222.12 4307.8
929 0.157 22.062 1.064 0.94 223.87 4307.8
930 0.122 22.058 1.041 0.96 224.02 4307.8
931 0.099 22.053 1.033 0.96 224.14 4307.8
932 0.122 22.049 1.038 0.96 224.29 4307.8
933 0.104 22.045 1.043 0.96 224.44 4307.8
934 0.111 22.041 1.042 0.96 224.59 4307.8
935 0.136 22.037 1.016 0.95 224.74 4307.8
936 0.133 22.033 1.035 0.95 224.88 4307.8
937 0.087 22.029 1.023 0.97 225.03 4307.8
938 0.119 22.025 1.079 0.95 225.18 4307.8
939 0.116 22.021 0.982 0.95 225.31 4307.8
940 0.103 22.016 1.012 0.96 225.45 4307.8
941 0.094 22.012 1.075 0.97 225.60 4307.8
942 0.122 22.008 1.062 0.96 225.69 4307.8
944 0.136 22.004 0.995 0.95 227.43 4307.8
945 0.110 22.000 1.092 0.96 227.56 4307.8
946 0.109 21.996 1.081 0.96 227.70 4307.8
947 0.103 21.992 0.980 0.97 227.85 4307.8
948 0.152 21.988 1.091 0.94 227.97 4307.8
949 0.158 21.984 1.026 0.95 228.09 4307.8
950 0.084 21.980 1.027 0.97 228.24 4307.8
951 0.090 21.976 1.011 0.97 228.38 4307.8
952 0.168 21.972 1.077 0.93 228.50 4307.8
953 0.145 21.968 1.021 0.95 228.64 4307.8
954 0.092 21.964 1.014 0.96 228.78 4307.8
955 0.103 21.960 1.018 0.96 228.90 4307.8
956 0.112 21.956 0.984 0.96 229.05 4307.8
957 0.104 21.952 0.950 0.96 229.19 4307.8
958 0.168 21.948 1.075 0.93 229.28 4307.8
960 0.090 21.944 1.022 0.97 231.00 4307.8
961 0.126 21.940 1.029 0.95 231.15 4307.8
962 0.110 21.937 1.037 0.96 231.29 4307.8
963 0.157 21.933 0.953 0.94 231.44 4307.8
964 0.120 21.929 0.996 0.96 231.57 4307.8
965 0.099 21.925 0.976 0.96 231.69 4307.8
966 0.105 21.921 0.977 0.96 231.83 4307.8
967 0.099 21.917 1.016 0.97 231.98 4307.8
968 0.094 21.913 0.993 0.96 232.12 4307.8
969 0.112 21.910 1.026 0.96 232.26 4307.8
970 0.136 21.906 0.986 0.96 232.41 4307.8
971 0.137 21.902 1.023 0.95 232.55 4307.8
972 0.112 21.898 0.978 0.96 232.70 4307.8
973 0.101 21.894 0.994 0.96 232.82 4307.8
975 0.109 21.890 1.011 0.96 234.56 4307.8
976 0.108 21.887 0.955 0.96 234.69 4307.8
977 0.150 21.883 0.970 0.94 234.84 4307.8
978 0.115 21.879 0.956 0.96 234.99 4307.8
979 0.106 21.875 1.001 0.96 235.12 4307.8
980 0.106 21.872 0.926 0.96 235.27 4307.8
981 0.098 21.868 0.997 0.96 235.41 4307.8
982 0.100 21.864 1.040 0.96 235.55 4307.8
983 0.134 21.860 0.945 0.95 235.68 4307.8
984 0.137 21.857 0.947 0.95 235.81 4307.8
985 0.146 21.853 1.020 0.94 235.96 4307.8
986 0.128 21.849 0.959 0.95 236.09 4307.8
987 0.120 21.845 0.947 0.96 236.24 4307.8
988 0.079 21.842 0.949 0.97 236.36 4307.8
990 0.130 21.838 0.894 0.95 238.16 4307.8
991 0.102 21.834 0.940 0.96 238.30 4307.8
992 0.127 21.831 1.028 0.95 238.44 4307.8
993 0.114 21.827 0.984 0.96 238.59 4307.8
994 0.090 21.823 0.949 0.97 238.72 4307.8
995 0.102 21.820 0.976 0.96 238.86 4307.8
996 0.158 21.816 0.941 0.94 239.00 4307.8
997 0.102 21.813 0.909 0.96 239.12 4307.8
998 0.078 21.809 0.965 0.97 239.26 4307.8
999 0.102 21.805 1.029 0.96 239.39 4307.8
1000 0.109 21.802 0.964 0.96 239.52 4307.8
1001 0.111 21.798 1.001 0.96 239.66 4307.8
1002 0.135 21.794 0.972 0.95 239.80 4307.8
1003 0.119 21.791 0.915 0.96 239.95 4307.8
1005 0.094 21.787 0.972 0.96 241.70 4307.8
1006 0.135 21.784 1.029 0.95 241.84 4307.8
1007 0.108 21.780 0.940 0.96 241.98 4307.8
1008 0.122 21.777 1.019 0.95 242.10 4307.8
1009 0.116 21.773 0.941 0.96 242.25 4307.8
1010 0.107 21.770 1.008 0.96 242.38 4307.8
1011 0.093 21.766 0.981 0.96 242.50 4307.8
1012 0.114 21.763 0.876 0.96 242.63 4307.8
1013 0.082 21.759 0.941 0.97 242.76 4307.8
1014 0.100 21.756 0.927 0.96 242.90 4307.8
1015 0.156 21.752 0.934 0.94 243.04 4307.8
1016 0.126 21.749 0.945 0.96 243.19 4307.8
1017 0.107 21.745 0.898 0.96 243.33 4307.8
1018 0.136 21.742 0.901 0.95 243.46 4307.8
1019 0.125 21.738 1.031 0.95 243.53 4307.8
1021 0.125 21.735 0.925 0.95 245.31 4307.8
1022 0.172 21.731 0.928 0.93 245.46 4307.8
1023 0.116 21.728 0.965 0.96 245.59 4307.8
1024 0.107 21.724 0.962 0.96 245.71 4307.8
1025 0.130 21.721 0.966 0.95 245.85 4307.8
1026 0.119 21.717 0.985 0.96 246.00 4307.8
1027 0.104 21.714 0.889 0.96 246.14 4307.8
1028 0.139 21.711 0.938 0.95 246.28 4307.8
1029 0.089 21.707 0.901 0.96 246.43 4307.8
1030 0.105 21.704 0.931 0.96 246.58 4307.8
1031 0.089 21.700 0.893 0.97 246.72 4307.8
1032 0.091 21.697 0.946 0.97 246.85 4307.8
1033 0.128 21.694 0.893 0.95 246.97 4307.8
1034 0.104 21.690 0.977 0.96 247.10 4307.8
1035 0.121 21.687 1.173 0.96 247.15 4307.8
1037 0.118 21.683 0.935 0.96 248.90 4307.8
1038 0.085 21.680 0.963 0.97 249.04 4307.8
1039 0.122 21.677 0.935 0.96 249.17 4307.8
1040 0.112 21.674 0.922 0.96 249.31 4307.8
1041 0.091 21.670 0.886 0.96 249.43 4307.8
1042 0.141 21.667 0.912 0.95 249.57 4307.8
1043 0.085 21.664 0.937 0.97 249.71 4307.8
1044 0.116 21.660 0.903 0.96 249.85 4307.8
1045 0.095 21.657 0.943 0.96 249.98 4307.8
1046 0.125 21.654 0.876 0.95 250.13 4307.8
1047 0.092 21.650 0.955 0.96 250.26 4307.8
1048 0.097 21.647 0.917 0.96 250.39 4307.8
1049 0.149 21.644 0.849 0.94 250.52 4307.8
1050 0.095 21.641 0.852 0.97 250.65 4307.8
1051 0.131 21.637 0.912 0.96 250.74 4307.8
1053 0.117 21.634 0.916 0.95 252.49 4307.8
1054 0.091 21.631 0.884 0.97 252.64 4307.8
1055 0.119 21.628 0.907 0.96 252.79 4307.8
1056 0.136 21.624 0.950 0.94 252.93 4307.8
1057 0.090 21.621 0.912 0.96 253.08 4307.8
1058 0.102 21.618 0.955 0.96 253.23 4307.8
1059 0.112 21.615 0.882 0.96 253.38 4307.8
1060 0.108 21.612 0.889 0.96 253.50 4307.8
1061 0.134 21.608 0.896 0.96 253.63 4307.8
1062 0.145 21.605 0.880 0.95 253.76 4307.8
1063 0.129 21.602 0.889 0.95 253.91 4307.8
1064 0.091 21.599 1.007 0.96 254.04 4307.8
1065 0.127 21.596 0.843 0.96 254.17 4307.8
1066 0.122 21.592 0.947 0.95 254.30 4307.8
1067 0.085 21.589 0.973 0.97 254.37 4307.8
1069 0.098 21.586 0.873 0.97 256.14 4307.8
1070 0.094 21.583 0.902 0.97 256.29 4307.8
1071 0.104 21.580 0.912 0.96 256.43 4307.8
1072 0.140 21.577 0.913 0.95 256.58 4307.8
1073 0.102 21.574 0.882 0.96 256.73 4307.8
1074 0.102 21.571 0.900 0.96 256.86 4307.8
1075 0.107 21.567 0.947 0.96 257.00 4307.8
1076 0.110 21.564 0.901 0.96 257.14 4307.8
1077 0.124 21.561 0.880 0.95 257.28 4307.8
1078 0.121 21.558 0.857 0.96 257.43 4307.8
1079 0.107 21.555 0.889 0.96 257.58 4307.8
1080 0.118 21.552 0.884 0.95 257.73 4307.8
1081 0.105 21.549 0.891 0.96 257.88 4307.8
1082 0.103 21.546 1.062 0.96 257.96 4307.8
1084 0.103 21.543 0.876 0.96 259.70 4307.8
1085 0.119 21.540 0.885 0.96 259.85 4307.8
1086 0.097 21.537 0.952 0.96 259.99 4307.8
1087 0.100 21.534 0.890 0.96 260.14 4307.8
1088 0.110 21.531 0.898 0.96 260.28 4307.8
1089 0.116 21.528 0.845 0.96 260.43 4307.8
1090 0.134 21.525 0.895 0.95 260.58 4307.8
1091 0.123 21.522 0.805 0.96 260.72 4307.8
1092 0.087 21.519 0.872 0.96 260.86 4307.8
1093 0.102 21.516 0.851 0.96 261.00 4307.8
1094 0.088 21.513 0.892 0.96 261.13 4307.8
1095 0.110 21.510 0.874 0.96 261.27 4307.8
